book,chapter,names
7,25,Tehol Beddict
7,25,Gran
7,25,Beddict
7,25,Torn
7,25,Tugg
7,25,Taralack
7,25,Taralack Veed
7,25,Veed
7,25,Home
7,25,Dessimbelackis
7,25,Soft
7,25,Icarium
7,25,Samar Dev
7,25,Toblakai
7,25,Crippled God
7,25,Feather
7,25,Feather Witch
7,25,Gribna
7,25,Udinaas
7,25,Silchas Ruin
7,25,Varat
7,25,Varat Taun
7,25,Taun
7,25,Bivatt
7,25,Yan Tovis
7,25,Tovis
7,25,Death
7,25,Nisall
7,25,Crow
7,25,Binadas Sengar
7,25,Seguleh
7,25,Hedge
7,25,Seren Pedac
7,25,Trull Sengar
7,25,Onrack T'emlava
7,25,Brid
7,25,Bruthen Trana
7,25,Brys Beddict
7,25,Saviour
7,25,Padderunt
7,25,Mistress
7,25,Chained
7,25,Champion
7,25,Yedan Derryg
7,25,Menandore
7,25,Dawn
7,25,Sukul Ankhadu
7,25,Blistig
7,25,Gart
7,25,Stormy
7,25,Taxilian
7,25,K'rul
7,25,Stone
7,25,Badan Gruk
7,25,Reliko
7,25,Vastly
7,25,Vastly Blank
7,25,Blank
7,25,Hunch
7,25,Old Hunch Arbat
7,25,Arbat
7,25,Marble
7,25,Cotillion
7,25,Anomander Rake
7,25,Andarist
7,25,Kuru Qan
7,25,Blind
7,25,Humble
7,25,Ezgara
7,25,Ezgara Diskanar
7,25,Diskanar
7,25,Shorn
7,25,Sandalath Drukorlat
7,26,Nimander
7,26,Nimander Golit
7,26,Golit
7,26,Maybe
7,26,Yan Tovis
7,26,Anomander Rake
7,26,List
7,26,Herald
7,26,Ben Adaephon Delat
7,26,Sandalath Drukorlat
7,26,Clip
7,26,Silchas Ruin
7,26,Rud Ellale
7,26,Shurq Elalle
7,26,Udinaas
7,26,Onrack T'emlava
7,26,Seren Pedac
7,26,Kilava
7,26,Rhulad Sengar
7,26,Tehol Beddict
7,26,Bugg
7,26,Beddict
7,26,Brys Beddict
7,26,Tavore Paran
7,26,Ganoes Stabro Paran
7,26,Triban Gnol
7,26,Janath Anar
7,26,Laseen
7,26,Rucket
7,26,Varat
7,26,Varat Taun
7,26,Taun
7,26,Ublala
7,26,Ublala Pung
7,26,Pung
7,26,Squint
7,26,Errant
7,3,Winter
7,3,Cora
7,3,Seren Pedac
7,3,Silchas Ruin
7,3,Malle
7,3,Udinaas
7,3,Kettle
7,3,Hull Beddict
7,3,Beddict
7,3,Wither
7,3,Scabandari Bloodeye
7,3,Hannan Mosag
7,3,Rhulad Sengar
7,3,Crow
7,3,Tanal
7,3,Tanal Yathvanar
7,3,Karos
7,3,Karos Invictad
7,3,Yathvanar
7,3,Invictad
7,3,Fingers
7,3,List
7,3,Errant
7,3,Carr
7,3,Little
7,3,Janath Anar
7,3,White 
7,3,Best
7,3,Brohl
7,3,Brohl Handar
7,3,Handar
7,3,Gran
7,3,Letur
7,3,Letur Anict
7,3,Anict
7,3,Triban Gnol
7,3,Orbyn
7,3,Orbyn Truthfinder
7,3,Truthfinder
7,3,Lean
7,3,Coll
7,3,Bivatt
7,3,Redmask
7,3,Sag'Churok
7,3,Gunth Mach
7,3,Mach
7,3,Buri
7,3,Crippled God
7,4,Rada
7,4,Anict
7,4,Anna
7,4,Rhulad Sengar
7,4,Nisall
7,4,Hannan Mosag
7,4,Brys Beddict
7,4,Beddict
7,4,Nifadas
7,4,Triban Gnol
7,4,Errant
7,4,Consort
7,4,Brizad
7,4,Ezgara
7,4,Ezgara Diskanar
7,4,Diskanar
7,4,Janall
7,4,Quillas
7,4,Udinaas
7,4,Betrayer
7,4,Voice
7,4,Trull Sengar
7,4,Tomad
7,4,Binadas Sengar
7,4,Shorn
7,4,Death
7,4,Bruthen Trana
7,4,Karos
7,4,Karos Invictad
7,4,Invictad
7,4,Champion
7,4,Kuru Qan
7,4,Maybe
7,4,Humble
7,4,Tehol Beddict
7,4,Bugg
7,4,Gran
7,4,Temple
7,4,Cera
7,4,Munuga
7,4,Beastmonger
7,4,Beastmonger Shill
7,4,Shill
7,4,Rucket
7,4,Drin
7,4,Onyx
7,4,Venitt
7,4,Venitt Sathad
7,4,Sathad
7,4,Rautos
7,4,Rautos Hivanar
7,4,Hivanar
7,4,Fourteen
7,4,Skorgen
7,4,Skorgen Kaban
7,4,Kaban
7,4,Shurq Elalle
7,4,Lean
7,4,Iron Bars
7,4,Bars
7,4,Corlo
7,4,Prince
7,4,Hands
7,4,Nast
7,5,Redmask
7,5,Malle
7,5,Sag'Churok
7,5,Gunth Mach
7,5,Mach
7,5,Masarch
7,5,Nayrud
7,5,Outrider
7,5,Wolves
7,5,Capalah
7,5,Hadralt
7,5,Udinaas
7,5,Rhulad Sengar
7,5,Seren Pedac
7,5,Trull Sengar
7,5,Kettle
7,5,Silchas Ruin
7,5,K'ell
7,5,Matron
7,5,Hannan Mosag
7,5,Errant
7,5,Wither
7,5,Sorry
7,5,Corlo
7,5,Iron Bars
7,5,Bars
7,5,Ventrala
7,5,Hayenar
7,5,White 
7,5,Crow
7,5,Tomad
7,5,Tomad Sengar
7,5,White
7,5,Crippled God
7,5,Scabandari Bloodeye
7,5,Soft
7,5,Andarist
7,5,Belie
7,5,Gran
7,5,Theven
7,5,Kraysos
7,5,Abasard
7,6,Truth
7,6,Clasp
7,6,Maker
7,6,Rhulad Sengar
7,6,Midge
7,6,Hannan Mosag
7,6,Carr
7,6,Silchas Ruin
7,6,Errant
7,6,Bugg
7,6,Rautos
7,6,Rautos Hivanar
7,6,Hivanar
7,6,Venitt
7,6,Venitt Sathad
7,6,Sathad
7,6,Letur
7,6,Letur Anict
7,6,Anict
7,6,Orbyn
7,6,Orbyn Truthfinder
7,6,Truthfinder
7,6,Tehol Beddict
7,6,Beddict
7,6,Warleader Gall
7,6,Scabandari Bloodeye
7,6,Shurq Elalle
7,6,Karos
7,6,Karos Invictad
7,6,Invictad
7,6,Scant
7,6,Tanal
7,6,Tanal Yathvanar
7,6,Yathvanar
7,6,Janath Anar
7,6,Rail
7,6,Chained
7,6,Brizad
7,6,Best
7,6,Menandore
7,6,Hood
7,6,Ammanas
7,6,Humble
7,6,Death
7,6,Faint
7,6,Janall
7,6,Laseen
7,6,Crippled God
7,6,Nisall
7,6,Ezgara
7,6,Chains
7,6,Triban Gnol
7,6,Yedan Derryg
7,6,Bruthen Trana
7,6,Tomad
7,6,Tomad Sengar
7,6,Uruth Sengar
7,6,Binadas Sengar
7,6,Hanradi
7,6,Hanradi Khalag
7,6,Khalag
7,6,Sukul Ankhadu
7,6,Sheltatha Lore
7,7,Shurq Elalle
7,7,Skorgen
7,7,Skorgen Kaban
7,7,Kaban
7,7,Maybe
7,7,Burdenar
7,7,Champion
7,7,Rhulad Sengar
7,7,Venitt
7,7,Venitt Sathad
7,7,Rautos
7,7,Rautos Hivanar
7,7,Hivanar
7,7,Sathad
7,7,Bugg
7,7,Buri
7,7,Best
7,7,Errant
7,7,Bivatt
7,7,Redmask
7,7,Brohl
7,7,Brohl Handar
7,7,Handar
7,7,Outrider
7,7,Letur
7,7,Letur Anict
7,7,Anict
7,7,Masarch
7,7,Hadralt
7,7,Capalah
7,7,Malle
7,7,Home
7,7,Kraysos
7,7,Theven
7,7,Ramp
7,7,Natarkas
7,7,Togg
7,7,Anaster
7,7,Onos T'oolan
7,7,Consort
7,7,Hood
7,7,Dessembrae
7,7,Clam
7,7,Onyx
7,7,Ordant
7,7,Ordant Brid
7,7,Clip
7,7,Silchas Ruin
7,7,White 
7,7,Crow
7,7,Seren Pedac
7,7,Kettle
7,7,Udinaas
7,7,Wither
7,7,Scabandari Bloodeye
7,7,Anomander Rake
7,7,Osseric
7,7,Envy
7,7,Kilmandaros
7,7,Silanah
7,7,Brid
7,8,Fisher
7,8,Yan Tovis
7,8,Tovis
7,8,Hanradi
7,8,Hanradi Khalag
7,8,Uruth Sengar
7,8,Tomad
7,8,Tomad Sengar
7,8,Rhulad Sengar
7,8,Khalag
7,8,Taralack
7,8,Taralack Veed
7,8,Veed
7,8,Icarium
7,8,Triban Gnol
7,8,Ezgara
7,8,Ezgara Diskanar
7,8,Diskanar
7,8,Aval
7,8,Maybe
7,8,Errant
7,8,Brizad
7,8,Dessimbelackis
7,8,Hood
7,8,Death
7,8,Quillas
7,8,Truth
7,8,Samar Dev
7,8,Karsa Orlong
7,8,List
7,8,Toblakai
7,8,Taxilian
7,8,Yedan Derryg
7,8,Bugg
7,8,Hivanar
7,8,Rautos
7,8,Rautos Hivanar
7,8,Venitt
7,8,Venitt Sathad
7,8,Sathad
7,8,K'rul
7,8,Karos
7,8,Karos Invictad
7,8,Invictad
7,8,Kanorsos
7,8,Gent
7,8,Feather
7,8,Feather Witch
7,8,Udinaas
7,8,Dresh
7,8,Hannan Mosag
7,8,Chained
7,8,Crippled God
7,8,Binadas Sengar
7,8,Trull Sengar
7,8,Nisall
7,8,Bruthen Trana
7,8,Tanal
7,8,Tanal Yathvanar
7,8,Yathvanar
7,8,Janath Anar
7,8,Belie
7,8,Faint
7,8,Tehol Beddict
7,8,Beddict
7,8,Ublala
7,8,Ublala Pung
7,8,Pung
7,8,Shurq Elalle
7,8,Rucket
7,9,Stone
7,9,Cotillion
7,9,Ammanas
7,9,Panek
7,9,Aystar
7,9,Trull Sengar
7,9,Onrack T'emlava
7,9,Onrack T'emlava 
7,9,Ben Adaephon Delat
7,9,K'rul
7,9,Kalam Mekhar
7,9,Tavore Paran
7,9,Mekhar
7,9,Ganoes Stabro Paran
7,9,Laseen
7,9,Belie
7,9,Adaephon
7,9,Ben Adaephon Ben Adaephon Delat
7,9,Maybe
7,9,Minala
7,9,Skorgen
7,9,Skorgen Kaban
7,9,Shurq Elalle
7,9,Kaban
7,9,Errant
7,9,Buri
7,9,Brevity
7,9,Pithy
7,9,List
7,9,Brullyg
7,9,Gran
7,9,Udinaas
7,9,Onyx
7,9,Seren Pedac
7,9,Silchas Ruin
7,9,Betrayer
7,9,Kettle
7,9,Scabandari Bloodeye
7,9,Uruth Sengar
7,9,Rhulad Sengar
7,9,Hannan Mosag
7,9,Ezgara
7,9,Quillas
7,9,Chained
7,9,Crippled God
7,9,Clip
7,9,Ordant
7,9,Ordant Brid
7,9,Calm
7,9,Penith
7,9,Penith Vinandas
7,9,Vinandas
7,9,Mistress
7,9,Draxos
7,9,Draxos Hulch
7,9,Hulch
7,9,Gestallin
7,9,Gestallin Aros
7,9,Aros
7,9,Brid
7,9,Anomander Rake
7,9,Menandore
7,9,Bala
7,9,Dawn
7,9,Wither
7,9,Hood
7,9,Death
7,9,Brohl
7,9,Brohl Handar
7,9,Bivatt
7,9,Handar
7,9,Letur
7,9,Letur Anict
7,9,Anict
7,9,Triban Gnol
7,9,Redmask
7,9,Orbyn
7,9,Orbyn Truthfinder
7,9,Truthfinder
7,9,Karos
7,9,Karos Invictad
7,9,Invictad
7,9,Anaster
7,9,Toc the Younger
7,9,Birds
7,9,Natarkas
7,9,Togg
7,9,Beru
7,9,Mowri
7,9,Wolves
7,9,Malle
8,1,Coil
8,1,Edgewalker
8,1,Edge
8,1,Ammanas
8,1,Anomander Rake
8,1,Ditch
8,1,Betrayer
8,1,Draconus
8,1,Apsal'ara
8,1,Taun
8,1,K'rul
8,1,Kruppe
8,1,Hunt
8,10,Thordy
8,10,Barathol Mekhar
8,10,Mekhar
8,10,Ammanas
8,10,Mallet
8,10,Hood
8,10,Scorch
8,10,Leff
8,10,Mistress
8,10,Studlock
8,10,Torvald Nom
8,10,Iskaral Pust
8,10,Tiserra
8,10,Beru
8,10,Kruppe
8,10,Murillio
8,10,Sepharla
8,10,Maybe
8,10,Soft
8,10,Carpala
8,10,Fedel
8,10,Gorlas
8,10,Gorlas Vidikas
8,10,Vidikas
8,10,Stonny Menackis
8,10,Myrla
8,10,Gruntle
8,10,Harllo
8,10,Snell
8,10,Ben Adaephon Delat
8,10,List
8,10,Shard
8,10,Hanut
8,10,Challice
8,10,Hanut Orr
8,10,Scillara
8,10,Gran
8,10,Sha'ik
8,10,Heboric Light Touch
8,10,Duiker
8,10,Fisher
8,10,Chaur
8,10,Blend
8,10,Rallick Nom
8,10,Crokus Younghand
8,10,Tragedy
8,10,Cotillion
8,10,Apsalar
8,10,Meese
8,10,Sorry
8,10,Sordiko
8,10,Sordiko Qualm
8,10,Qualm
8,10,Mogora
8,10,Rutt
8,10,Humble
8,10,Humble Measure
8,10,Measure
8,10,Cough
8,10,Bainisk
8,10,Bain
8,10,Venaz
8,10,Bull
8,10,Anan
8,10,Raest
8,10,Undead
8,10,Polielfrog
8,10,Felisin Paran
8,10,Felisin Paran Younger
8,10,Picker
8,10,Antsy
8,10,Bluepearl
8,10,Kalam Mekhar
8,10,Pannion Seer
8,10,Caladan Brood
8,10,Fiddler
8,10,Tanner
8,10,Sulty
8,10,Korbolo Dom
8,10,Osseric
8,10,Lady Simtal
8,10,Simtal
8,10,D'Arle
8,10,Fill
8,10,Buri
8,10,Baruk
8,11,Yedan Derryg
8,11,Fisher
8,11,Fisher kel Tath
8,11,Tath
8,11,Endest
8,11,Endest Silann
8,11,Silann
8,11,Caladan Brood
8,11,Anomander Rake
8,11,List
8,11,Blind
8,11,Sandalath Drukorlat
8,11,Coll
8,11,Samar Dev
8,11,Dessembrae
8,11,Karsa Orlong
8,11,Ugarat
8,11,Toblakai
8,11,Chains
8,11,Chained
8,11,Ammanas
8,11,Stone
8,11,Crippled God
8,11,Gand
8,11,Hood
8,11,Voice
8,11,Salind
8,11,Itkovian
8,11,Death
8,11,Spinnock
8,11,Spinnock Durav
8,11,Durav
8,11,Seerdomin
8,11,Pannion Seer
8,11,Toc the Younger
8,11,Hegest
8,11,Monkrat
8,11,Nimander
8,11,Skintick
8,11,Bellurdan
8,11,Clip
8,11,Temple
8,11,Aranatha
8,11,Phaed
8,11,Nenanda
8,11,Kallor
8,11,Skint
8,11,Twist
8,11,Malle
8,11,Desra
8,11,Kedeviss
8,11,Withal
8,11,Andarist
8,11,Maybe
8,11,Carr
8,11,Silanah
8,11,Crone
8,11,Baruk
8,12,Harllo
8,12,Bainisk
8,12,Venaz
8,12,Bain
8,12,Anan
8,12,Scorch
8,12,Leff
8,12,Mistress
8,12,Lazan
8,12,Lazan Door
8,12,Madrun
8,12,Torvald Nom
8,12,Door
8,12,Studlock
8,12,Tiserra
8,12,Beru
8,12,Maybe
8,12,Lock
8,12,Hood
8,12,Lean
8,12,Drin
8,12,Seguleh
8,12,Blessed
8,12,Kruppe
8,12,Aven
8,12,Hands
8,12,Baruk
8,12,Alchemist
8,12,Humble
8,12,Bala
8,12,Chaur
8,12,Barathol Mekhar
8,12,Mallet
8,12,Challice
8,12,Crokus Younghand
8,12,Younghand
8,12,Rallick Nom
8,12,Krute
8,12,Krute of Talient
8,12,Talient
8,12,Murillio
8,12,Stonny Menackis
8,12,K'rul
8,12,Picker
8,12,Scillara
8,12,Duiker
8,12,Blend
8,12,Antsy
8,12,Bluepearl
8,12,Broach
8,12,Brid
8,12,Brother
8,12,Cuven
8,12,Fill
8,12,List
8,12,Malle
8,12,Alar
8,12,Skevos
8,12,Hedry
8,12,Cord
8,12,Whiskeyjack
8,12,Tugg
8,12,Soft
8,12,Limbs
8,12,Treach
8,12,D'Arle
8,12,Death
8,12,Stone
8,13,Howl
8,13,Blind
8,13,Yedan Derryg
8,13,Fisher
8,13,Fisher kel Tath
8,13,Tath
8,13,Autumn
8,13,Endest
8,13,Endest Silann
8,13,Silann
8,13,Temple
8,13,Andarist
8,13,Anomander Rake
8,13,Mother
8,13,Drethdenan
8,13,Vanut
8,13,Vanut Degalla
8,13,Silchas Ruin
8,13,Degalla
8,13,Manalle
8,13,Hish
8,13,Hish Tulla
8,13,Tulla
8,13,Dawn
8,13,Caladan Brood
8,13,Crone
8,13,Harak
8,13,Bucch
8,13,Gradithan
8,13,Brid
8,13,Squint
8,13,Seerdomin
8,13,Tene Baralta
8,13,Itkovian
8,13,Salind
8,13,Monkrat
8,13,Drin
8,13,Spinnock
8,13,Spinnock Durav
8,13,Durav
8,13,Hood
8,13,Whiskeyjack
8,13,Pannion Seer
8,13,Samar Dev
8,13,Dessembrae
8,13,Ereko
8,13,Karsa Orlong
8,13,Bairoth Gild
8,13,Delum
8,13,Delum Thord
8,13,Thord
8,13,Ammanas
8,13,Laseen
8,13,Urko Crust
8,13,Ben Adaephon Delat
8,13,Crust
8,13,Cotillion
8,13,Onos T'oolan
8,13,Toblakai
8,13,Rhulad Sengar
8,13,Duiker
8,13,Nimander
8,13,Nimander Golit
8,13,Aranatha
8,13,Golit
8,13,Skintick
8,13,Kedeviss
8,13,Nenanda
8,13,Desra
8,13,Placid
8,13,Clip
8,13,Voice
8,13,Kallor
8,13,Sandalath Drukorlat
8,13,Bellurdan
8,13,Maybe
8,13,Birds
8,13,Crippled God
8,13,Fiddler
8,13,Hairlock
8,13,Nightchill
8,13,Silanah
8,13,K'rul
8,14,Fisher
8,14,Fisher kel Tath
8,14,Tath
8,14,Gruntle
8,14,Bole
8,14,Bole brothers
8,14,Jula
8,14,Amby Bole
8,14,Sweetest
8,14,Sweetest Sufferance
8,14,Sufferance
8,14,Twist
8,14,Reccanto
8,14,Reccanto Ilk
8,14,Faint
8,14,Edge
8,14,Quell
8,14,Glanno
8,14,Glanno Tarp
8,14,Tarp
8,14,Precious Thimble
8,14,Mappo
8,14,Hood
8,14,Maybe
8,14,Jula Bole
8,14,Buna
8,14,Buna Bole
8,14,Bursting
8,14,Boil
8,14,List
8,14,Dawn
8,14,Seguleh
8,14,Sorry
8,14,Yedan Derryg
8,14,Bugg
8,14,Treach
8,14,Malle
8,14,Morn
8,14,Ditch
8,14,Anomander Rake
8,14,Draconus
8,14,Anomandaris
8,14,Kadaspala
8,14,Enesdia
8,14,Andarist
8,14,Apsal'ara
8,14,Brother
8,14,K'rul
8,14,Krute
8,14,Krute of Talient
8,14,Rallick Nom
8,14,Talient
8,14,Seba Krafar
8,14,Vorcan
8,14,Rall
8,14,Fast
8,14,Thordy
8,14,Tiny
8,14,Grum
8,14,Iskaral Pust
8,14,Sordiko
8,14,Sordiko Qualm
8,14,Qualm
8,14,Temple
8,14,Warleader Gall
8,14,Magus
8,14,Mogora
8,14,Ammanas
8,14,Hinter
8,14,Chains
8,14,Thurule
8,14,Envy
8,14,Spite
8,14,Crokus Younghand
8,14,Challice
8,14,Vidikas
8,14,Honey
8,14,Apsalar
8,14,Simtal
8,14,Scillara
8,14,Duiker
8,14,Blend
8,14,Barathol Mekhar
8,14,Chaur
8,14,Picker
8,14,Antsy
8,14,Mallet
8,14,Brid
8,14,Bluepearl
8,14,Pung
8,14,Stonny Menackis
8,14,Murillio
8,14,Tiserra
8,14,Scorch
8,14,Leff
8,14,Studlock
8,14,Madrun
8,14,Lazan
8,14,Lazan Door
8,14,Lock
8,14,Torvald Nom
8,14,Door
8,14,Gorlas
8,14,Gorlas Vidikas
8,14,Humble
8,14,Humble Measure
8,14,Measure
8,14,Harllo
8,14,Bainisk
8,14,Venaz
8,14,Bain
8,14,Anan
8,14,Raest
8,15,Brukhalian
8,15,Brid
8,15,Whiskeyjack
8,15,Bird
8,15,Steals
8,15,Fisher
8,15,Jarak
8,15,Fisher kel Tath
8,15,Tath
8,15,Gruntle
8,15,Quell
8,15,List
8,15,Bole
8,15,Bole brothers
8,15,Jula
8,15,Amby Bole
8,15,Hood
8,15,Mappo
8,15,Cartographer
8,15,Seguleh
8,15,Treach
8,15,Toc the Younger
8,15,Anaster
8,15,Skinner
8,15,Soft
8,15,Stone
8,15,Faint
8,15,Samar Dev
8,15,Karsa Orlong
8,15,Toblakai
8,15,Dessembrae
8,15,Ammanas
8,15,Skintick
8,15,Aval
8,15,Andarist
8,15,Truth
8,15,Anomander Rake
8,15,Nimander
8,15,Clip
8,15,Desra
8,15,Nenanda
8,15,Aranatha
8,15,Kedeviss
8,15,Phaed
8,15,Bellurdan
8,15,Endest
8,15,Endest Silann
8,15,Silann
8,15,Scabandari Bloodeye
8,15,Ilgast
8,15,Ilgast Rend
8,15,Bahann
8,15,Esthala
8,15,Kagamandra
8,15,Kagamandra Tulas
8,15,Shorn
8,15,Spinnock
8,15,Spinnock Durav
8,15,Rend
8,15,Tulas Shorn
8,15,Durav
8,15,Osseric
8,15,Menandore
8,15,Sheltatha Lore
8,15,Sukul Ankhadu
8,15,Draconus
8,15,Itkovian
8,15,Seerdomin
8,15,Salind
8,15,Cotillion
8,15,Lock
8,15,Crippled God
8,15,Yedan Derryg
8,15,Lean
8,15,Reccanto
8,15,Reccanto Ilk
8,15,Sweetest
8,15,Sweetest Sufferance
8,15,Sufferance
8,15,Precious Thimble
8,16,Stul
8,16,Bainisk
8,16,Harllo
8,16,Venaz
8,16,Hinter
8,16,Maybe
8,16,Death
8,16,Gruntle
8,16,Hint
8,16,Kruppe
8,16,Blend
8,16,K'rul
8,16,Mallet
8,16,Coll
8,16,Picker
8,16,Bluepearl
8,16,Antsy
8,16,Duiker
8,16,Scillara
8,16,Hood
8,16,Barathol Mekhar
8,16,Chaur
8,16,Bara
8,16,Seguleh
8,16,Baruk
8,16,Sorry
8,16,Ganoes Stabro Paran
8,16,List
8,16,Coltaine
8,16,Lost
8,16,Warleader Gall
8,16,Scant
8,16,Raest
8,16,Temple
8,16,Vorcan
8,16,Alchemist
8,16,Envy
8,16,Spite
8,16,Draconus
8,16,Crippled God
8,16,Gran
8,16,Derudan
8,16,Chillbais
8,16,Anger
8,16,Freedom
8,16,Tragedy
8,16,Sheltatha Lore
8,16,Fisher
8,16,Fisher kel Tath
8,16,Tath
8,16,Torvald Nom
8,16,Tiserra
8,16,Scorch
8,16,Leff
8,16,Mistress
8,16,Cotillion
8,16,Knight
8,16,Dessembrae
8,16,Bugg
8,16,Yedan Derryg
8,16,Sulty
8,16,Meese
8,16,Rallick Nom
8,16,Calm
8,16,Crokus Younghand
8,16,Challice
8,16,Apsalar
8,16,Vidikas
8,16,Chal
8,16,Gorlas
8,16,Shard
8,16,Hanut
8,16,Hanut Orr
8,16,Gorlas Vidikas
8,16,Mekhar
8,16,Best
8,16,Bellam
8,16,Bellam Nom
8,16,Murillio
8,16,Stonny Menackis
8,16,Myrla
8,16,Bedek
8,17,List
8,17,Cage
8,17,Bird
8,17,Fisher
8,17,Fisher kel Tath
8,17,Tath
8,17,Kallor
8,17,Chains
8,17,Crippled God
8,17,Malle
8,17,Death
8,17,Ammanas
8,17,Endest
8,17,Endest Silann
8,17,Silann
8,17,Anomander Rake
8,17,Mother
8,17,Sandalath Drukorlat
8,17,Andarist
8,17,Silchas Ruin
8,17,Scabandari Bloodeye
8,17,Apsal'ara
8,17,Draconus
8,17,Stone
8,17,Kadaspala
8,17,Ditch
8,17,Shattered
8,17,Kedeviss
8,17,Clip
8,17,Nimander
8,17,Skintick
8,17,Nenanda
8,17,Aranatha
8,17,Desra
8,17,Bellurdan
8,17,Mercy
8,17,Yedan Derryg
8,17,Lean
8,17,Itkovian
8,17,Sorry
8,17,Salind
8,17,Seerdomin
8,17,Spinnock
8,17,Spinnock Durav
8,17,Durav
8,17,Prince
8,17,Temple
8,17,Silanah
8,17,Samar Dev
8,17,Karsa Orlong
8,17,Toblakai
8,17,Dessembrae
8,17,Maybe
8,17,Tulas
8,17,Tulas Shorn
8,17,Shorn
8,17,Hood
8,17,Gruntle
8,17,Hands
8,17,Faint
8,17,Quell
8,17,Glanno
8,17,Glanno Tarp
8,17,Tarp
8,17,Reccanto
8,17,Reccanto Ilk
8,17,Jula
8,17,Amby Bole
8,17,Precious Thimble
8,17,Bole
8,17,Bole brothers
8,17,Mappo
8,18,Murillio
8,18,Bellam
8,18,Bellam Nom
8,18,Myrla
8,18,Hinty
8,18,Snell
8,18,Harllo
8,18,Bedek
8,18,Prophet
8,18,Temple
8,18,Crippled God
8,18,Maybe
8,18,Hint
8,18,Stonny Menackis
8,18,Bell
8,18,Humble
8,18,Humble Measure
8,18,Seba Krafar
8,18,Seba Krafar 
8,18,Measure
8,18,Vorcan
8,18,K'rul
8,18,Coll
8,18,Hanut
8,18,Hanut Orr
8,18,Shard
8,18,Gorlas
8,18,Gorlas Vidikas
8,18,Estraysian
8,18,Estraysian D'Arle
8,18,Vidikas
8,18,D'Arle
8,18,List
8,18,Lucky
8,18,Generous
8,18,Fisher
8,18,Fisher kel Tath
8,18,Tath
8,18,Picker
8,18,Lost
8,18,Aven
8,18,Bull
8,18,Best
8,18,Brill
8,18,Iskaral Pust
8,18,Hood
8,18,Sordiko
8,18,Sordiko Qualm
8,18,Qualm
8,18,Chains
8,18,Challice
8,18,Twist
8,18,Purse
8,18,Lock
8,18,Goruss
8,18,Barathol Mekhar
8,18,Chaur
8,18,Scillara
8,18,Crokus Younghand
8,18,Brid
8,18,Duiker
8,18,Mekhar
8,18,Little
8,18,Sorry
8,18,Placid
8,18,Turban Orr
8,18,Lady Simtal
8,18,Simtal
8,18,Krute
8,18,Krute of Talient
8,18,Rallick Nom
8,18,Talient
8,18,Rall
8,18,Younghand
8,18,Kruppe
8,18,Meese
8,18,Irilta
8,18,Torvald Nom
8,18,Spite
8,18,Heel
8,19,Shan
8,19,Lock
8,19,Pallid
8,19,Baran
8,19,Blind
8,19,Rood
8,19,Gear
8,19,Cotillion
8,19,Ammanas
8,19,Iskaral Pust
8,19,Sordiko
8,19,Sordiko Qualm
8,19,Qualm
8,19,Tulas
8,19,Tulas Shorn
8,19,Shorn
8,19,List
8,19,Anomander Rake
8,19,Ganrod
8,19,Doan
8,19,Stone
8,19,Death
8,19,Kallor
8,19,Voice
8,19,Nenanda
8,19,Skintick
8,19,Nimander
8,19,Desra
8,19,Aranatha
8,19,Clip
8,19,Kedeviss
8,19,Samar Dev
8,19,Karsa Orlong
8,19,Dessembrae
8,19,Toblakai
8,19,Okral
8,19,Boar
8,19,Togg
8,19,Treach
8,19,Bairoth Gild
8,19,Delum
8,19,Delum Thord
8,19,Thord
8,19,Malle
8,19,Pearl
8,19,Draconus
8,19,Ditch
8,19,Yedan Derryg
8,19,Kadaspala
8,19,Seerdomin
8,19,Itkovian
8,19,Salind
8,19,Monkrat
8,19,Gradithan
8,19,Bellurdan
8,19,Brid
8,19, Dark
8,19,Sandalath Drukorlat
8,19,Endest
8,19,Endest Silann
8,19,Silann
8,19,Mother
8,19,Reccanto
8,19,Reccanto Ilk
8,19,Gruntle
8,19,Faint
8,19,Bole
8,19,Bole brothers
8,19,Sweetest
8,19,Sweetest Sufferance
8,19,Quell
8,19,Precious Thimble
8,19,Sufferance
8,19,Hood
8,19,Glanno
8,19,Glanno Tarp
8,19,Tarp
8,19,Cartographer
8,19,Mappo
8,19,Shattered
8,19,Amby Bole
8,19,Jula
8,19,Nivvy
8,19,Luft
8,19,Coutre
8,19,Bedusk
8,19,Pall
8,19,Kovuss
8,19,Bedusk Pall Kovuss Agape
8,19,Agape
8,19,Bellig
8,19,Tralka
8,19,Tralka Vonan
8,19,Vonan
8,19,Gacharge
8,19,Hadlorn
8,19,Gacharge Hadlorn Who Waits
8,19,Waits
8,19,Sorry
8,19,Herboo
8,19,Herboo Nast
8,19,Nast
8,19,Maybe
8,19,Healing
8,19,Bell
8,19,Wreckers
8,19,Herald
8,19,Phaed
8,19,Crow
8,19,Carr
8,2,Fisher
8,2,Fisher kel Tath
8,2,Tath
8,2,Gedderone
8,2,Yedan Derryg
8,2,Laseen
8,2,Gorlas
8,2,Gorlas Vidikas
8,2,Vidikas
8,2,Challice
8,2,Estraysian
8,2,Picker
8,2,Bluepearl
8,2,Antsy
8,2,K'rul
8,2,Blend
8,2,Mallet
8,2,Hood
8,2,Dester
8,2,Dester Thrin
8,2,Thrin
8,2,Vorcan
8,2,Gran
8,2,Rallick Nom
8,2,Seba Krafar
8,2,Seba Krafar 
8,2,Chillbais
